"","at_least_2_kids_in_2013","t0_ritual_scale","t1_ritual_scale","t0_ritual_1aweek","t1_ritual_1aweek","t0_faith_scale","t1_faith_scale","t0_faith_full","t1_faith_full","t0_age","t0_parent_income","t0_female","t0_religion_cat","t0_parent_education","t0_race","at_least_2_kid_in_2013","kids_2005","kids_2013","wave1","wave2","wave4","waves_1_2_4","caregiver1"
"205",NA,5,5,0,0,4,5,0,1,13,2,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Step p."
"206",NA,7,3,1,0,4,5,0,1,13,5,0,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"207",0,1,1,0,0,2,1,0,0,15,5,1,"Not religious","Beyond high school","Other",0,0,0,1,1,1,1,"Parent"
"208",0,5,2,0,0,4,3,0,0,17,NA,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"209",0,3,6,0,1,4,4,0,0,17,5,0,"Conservative Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"210",NA,2,7,0,1,3,3,0,0,14,4,0,"Other religion","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Legal guardian"
"211",NA,1,NA,0,NA,2,NA,0,NA,13,7,0,"Jewish","Beyond high school","Other",NA,NA,NA,1,0,0,0,"Refused"
"212",0,7,6,1,1,4,4,0,0,17,4,1,"Catholic","High school","Hispanic",0,0,0,1,1,1,1,"Parent"
"213",0,7,NA,1,NA,5,NA,1,NA,13,8,1,"Conservative Protestant","High school","Hispanic",0,0,1,1,0,1,0,"Parent"
"214",1,7,7,1,1,4,5,0,1,15,8,1,"Conservative Protestant","Beyond high school","Hispanic",1,0,3,1,1,1,1,"Parent"
"215",0,7,2,1,0,3,3,0,0,13,6,0,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"216",1,3,7,0,1,5,4,1,0,14,4,0,"Conservative Protestant","Beyond high school","White",1,0,4,1,1,1,1,"Parent"
"217",NA,7,NA,1,NA,3,NA,0,NA,16,3,1,"Black Protestant","High school","Black",NA,NA,NA,1,0,0,0,"Refused"
"218",0,2,1,0,0,3,2,0,0,14,5,1,"Black Protestant","High school","Black",0,0,0,1,1,1,1,"Parent"
"219",0,6,3,1,0,4,4,0,0,13,6,1,"Catholic","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"220",NA,5,NA,0,NA,4,NA,0,NA,15,3,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Adoptive p."
"221",0,7,7,1,1,4,5,0,1,14,6,0,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"DK"
"222",0,4,4,0,0,3,4,0,0,14,10,1,"Black Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"223",NA,6,6,1,1,3,5,0,1,13,7,0,"Conservative Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"224",0,1,1,0,0,1,1,0,0,16,11,1,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"225",0,7,5,1,0,5,3,1,0,16,7,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"226",0,3,7,0,1,4,4,0,0,13,6,0,"Conservative Protestant","Beyond high school","Not disclosed",0,0,0,1,1,1,1,"Parent"
"227",0,6,7,1,1,5,5,1,1,16,3,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"228",NA,6,5,1,0,3,3,0,0,15,7,0,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"229",0,6,6,1,1,5,4,1,0,15,7,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"DK"
"230",NA,1,NA,0,NA,3,NA,0,NA,17,3,0,"Not religious","Less than 12th grade","Black",NA,NA,NA,1,0,0,0,"Parent"
"231",0,5,6,0,1,4,4,0,0,15,NA,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"232",NA,2,NA,0,NA,3,NA,0,NA,16,3,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,0,0,0,"Legal guardian"
"233",0,3,NA,0,NA,4,NA,0,NA,16,5,1,"Black Protestant","High school","Black",0,0,0,1,0,1,0,"Parent"
"234",NA,3,NA,0,NA,4,NA,0,NA,13,1,0,"Black Protestant","Less than 12th grade","Black",NA,NA,NA,1,0,0,0,"Parent"
"235",0,4,1,0,0,3,2,0,0,16,5,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"236",NA,2,NA,0,NA,3,NA,0,NA,14,6,0,"Conservative Protestant","High school","White",NA,NA,NA,1,0,0,0,"Parent"
"237",1,7,6,1,1,5,5,1,1,16,5,0,"Conservative Protestant","High school","White",1,0,2,1,1,1,1,"Parent"
"238",NA,1,NA,0,NA,3,NA,0,NA,15,1,0,"Not religious","Less than 12th grade","White",NA,NA,NA,1,0,0,0,"Parent"
"239",0,6,2,1,0,5,4,1,0,13,3,1,"Conservative Protestant","Beyond high school","White",0,0,1,1,1,1,1,"Refused"
"240",0,5,NA,0,NA,5,NA,1,NA,16,5,1,"Conservative Protestant","Beyond high school","Black",0,0,1,1,0,1,0,"Parent"
"241",NA,5,2,0,0,4,3,0,0,14,2,1,"Conservative Protestant","Less than 12th grade","White",NA,NA,NA,1,1,0,0,"Refused"
"242",NA,5,2,0,0,3,4,0,0,15,3,0,"Catholic","Beyond high school","Hispanic",NA,NA,NA,1,1,0,0,"Parent"
"243",0,6,NA,1,NA,5,NA,1,NA,17,6,0,"Mainline Protestant","Beyond high school","Other",0,0,0,1,0,1,0,"Parent"
"244",NA,2,NA,0,NA,3,NA,0,NA,17,10,1,"Catholic","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"245",0,6,2,1,0,3,1,0,0,14,8,1,"Catholic","Less than 12th grade","White",0,0,0,1,1,1,1,"Parent"
"246",0,7,2,1,0,5,5,1,1,14,3,1,"Black Protestant","Beyond high school","Black",0,0,1,1,1,1,1,"Parent"
"247",1,5,7,0,1,5,4,1,0,14,3,0,"Conservative Protestant","Beyond high school","White",1,0,2,1,1,1,1,"Parent"
"248",NA,4,4,0,0,5,4,1,0,13,5,0,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"249",NA,5,NA,0,NA,4,NA,0,NA,15,4,1,"Catholic","High school","White",NA,NA,NA,1,0,0,0,"Parent"
"250",0,5,5,0,0,3,3,0,0,15,7,1,"Black Protestant","Beyond high school","Black",0,0,1,1,1,1,1,"Parent"
"251",0,7,7,1,1,4,5,0,1,15,4,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"252",NA,5,NA,0,NA,4,NA,0,NA,14,6,1,"Mainline Protestant","High school","White",NA,NA,NA,1,0,0,0,"Parent"
"253",NA,6,NA,1,NA,3,NA,0,NA,14,4,0,"Other religion","High school","Black",NA,NA,NA,1,0,0,0,"DK"
"254",NA,2,NA,0,NA,3,NA,0,NA,17,NA,0,"Conservative Protestant","High school","Hispanic",NA,NA,NA,1,0,0,0,"DK"
"255",NA,1,2,0,0,4,4,0,0,13,6,1,"Catholic","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"256",0,2,2,0,0,2,3,0,0,14,2,0,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"DK"
"257",1,7,7,1,1,5,5,1,1,16,7,1,"Black Protestant","Beyond high school","Black",1,1,2,1,1,1,1,"Parent"
"258",0,6,4,1,0,3,3,0,0,15,7,1,"Catholic","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"259",NA,4,NA,0,NA,3,NA,0,NA,13,3,1,"Conservative Protestant","Beyond high school","Other",NA,NA,NA,1,0,0,0,"Parent"
"260",0,2,2,0,0,3,3,0,0,17,3,1,"Catholic","Less than 12th grade","White",0,0,1,1,1,1,1,"Parent"
"261",NA,3,1,0,0,3,4,0,0,16,8,1,"Black Protestant","High school","Black",NA,NA,NA,1,1,0,0,"Parent"
"262",0,6,7,1,1,4,4,0,0,13,10,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"DK"
"263",0,7,1,1,0,3,3,0,0,15,2,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"264",0,2,NA,0,NA,3,NA,0,NA,17,11,1,"Catholic","Beyond high school","White",0,0,0,1,0,1,0,"Parent"
"265",0,1,2,0,0,3,3,0,0,15,5,0,"Not religious","High school","Black",0,0,0,1,1,1,1,"Parent"
"266",0,1,1,0,0,1,2,0,0,14,11,1,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"267",NA,5,5,0,0,5,4,1,0,17,4,0,"Conservative Protestant","Less than 12th grade","White",NA,NA,NA,1,1,0,0,"DK"
"268",NA,1,NA,0,NA,2,NA,0,NA,16,6,0,"Mainline Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"269",NA,6,3,1,0,4,4,0,0,16,6,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"270",0,3,3,0,0,4,3,0,0,16,4,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"271",NA,4,2,0,0,4,4,0,0,16,6,0,"Black Protestant","High school","Black",NA,NA,NA,1,1,0,0,"Legal guardian"
"272",0,7,7,1,1,4,5,0,1,16,9,1,"Other religion","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"273",NA,2,2,0,0,4,3,0,0,14,4,0,"Conservative Protestant","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"274",0,4,2,0,0,3,3,0,0,14,4,0,"Not disclosed","High school","White",0,0,0,1,1,1,1,"Parent"
"275",0,7,7,1,1,5,4,1,0,13,7,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"276",0,6,2,1,0,4,2,0,0,15,2,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"277",0,1,1,0,0,4,1,0,0,14,1,1,"Other religion","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"278",0,5,NA,0,NA,3,NA,0,NA,16,2,1,"Not disclosed","Beyond high school","White",0,0,0,1,0,1,0,"Parent"
"279",NA,6,NA,1,NA,3,NA,0,NA,14,3,0,"Catholic","Less than 12th grade","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"280",0,5,5,0,0,4,4,0,0,13,5,0,"Catholic","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"281",NA,2,NA,0,NA,4,NA,0,NA,13,1,0,"Conservative Protestant","Less than 12th grade","White",NA,NA,NA,1,0,0,0,"Grandparent"
"282",NA,2,NA,0,NA,3,NA,0,NA,17,3,0,"Catholic","Beyond high school","Hispanic",NA,NA,NA,1,1,0,0,"Parent"
"283",0,6,4,1,0,3,3,0,0,15,8,0,"Mormon","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"284",NA,6,2,1,0,1,5,0,1,13,9,0,"Mormon","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"285",0,1,6,0,1,3,2,0,0,13,6,0,"Mormon","High school","White",0,0,0,1,1,1,1,"Parent"
"286",0,1,NA,0,NA,1,NA,0,NA,16,4,0,"Not religious","Less than 12th grade","White",0,0,0,1,0,1,0,"Parent"
"287",0,6,6,1,1,4,2,0,0,14,11,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"288",NA,1,1,0,0,1,1,0,0,14,5,0,"Mormon","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"289",0,5,5,0,0,3,3,0,0,13,NA,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"290",0,5,2,0,0,4,5,0,1,17,6,0,"Conservative Protestant","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"291",NA,6,1,1,0,3,3,0,0,15,4,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"292",0,6,1,1,0,4,2,0,0,16,9,0,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Step p."
"293",0,1,7,0,1,4,1,0,0,17,9,0,"Black Protestant","Beyond high school","Black",0,0,1,1,1,1,1,"Parent"
"294",1,6,1,1,0,3,3,0,0,13,7,1,"Mormon","Beyond high school","White",1,0,2,1,1,1,1,"Parent"
"295",1,2,NA,0,NA,1,NA,0,NA,16,8,0,"Not religious","Beyond high school","White",1,0,2,1,0,1,0,"Parent"
"296",NA,2,1,0,0,3,3,0,0,13,3,1,"Catholic","Less than 12th grade","Hispanic",NA,NA,NA,1,1,0,0,"Parent"
"297",0,5,6,0,1,3,4,0,0,16,4,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"298",0,1,NA,0,NA,3,NA,0,NA,16,4,1,"Not religious","High school","White",0,0,0,1,0,1,0,"Parent"
"299",0,7,7,1,1,4,5,0,1,14,7,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"300",0,2,2,0,0,2,2,0,0,16,9,0,"Catholic","Beyond high school","Other",0,0,0,1,1,1,1,"Parent"
"301",NA,1,NA,0,NA,4,NA,0,NA,16,4,0,"Catholic","High school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"302",0,7,4,1,0,4,4,0,0,16,4,1,"Conservative Protestant","High school","Other",0,0,0,1,1,1,1,"Parent"
"303",NA,1,1,0,0,2,1,0,0,15,7,0,"Not religious","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"304",1,7,7,1,1,4,5,0,1,16,NA,1,"Black Protestant","High school","Black",1,1,3,1,1,1,1,"Step p."
"305",0,2,NA,0,NA,3,NA,0,NA,17,6,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,0,1,0,"Parent"
"306",NA,7,5,1,0,3,4,0,0,13,5,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"307",0,1,1,0,0,4,4,0,0,17,4,1,"Catholic","High school","White",0,0,0,1,1,1,1,"Parent"
"308",0,3,2,0,0,4,3,0,0,15,3,0,"Conservative Protestant","Less than 12th grade","Other",0,0,0,1,1,1,1,"Adoptive p."
"309",0,6,6,1,1,4,4,0,0,16,5,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"310",0,7,3,1,0,4,3,0,0,16,7,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"311",NA,6,6,1,1,4,5,0,1,16,5,1,"Catholic","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"312",NA,1,NA,0,NA,4,NA,0,NA,17,4,0,"Not religious","Beyond high school","Black",NA,NA,NA,1,0,0,0,"Parent"
"313",0,4,4,0,0,3,3,0,0,15,5,0,"Conservative Protestant","High school","Other",0,0,0,1,1,1,1,"Parent"
"314",0,6,NA,1,NA,4,NA,0,NA,13,2,0,"Conservative Protestant","High school","White",0,0,0,1,0,1,0,"Parent"
"315",0,6,NA,1,NA,4,NA,0,NA,13,11,0,"Catholic","Beyond high school","White",0,0,0,1,0,1,0,"Parent"
"316",NA,1,NA,0,NA,3,NA,0,NA,14,3,1,"Not religious","High school","White",NA,NA,NA,1,0,0,0,"Parent"
"317",0,1,1,0,0,1,1,0,0,17,10,1,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"318",NA,5,NA,0,NA,3,NA,0,NA,15,4,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"319",NA,5,NA,0,NA,5,NA,1,NA,13,3,0,"Conservative Protestant","High school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"320",1,1,1,0,0,1,2,0,0,15,4,1,"Not religious","High school","White",1,0,3,1,1,1,1,"Parent"
"321",NA,5,NA,0,NA,4,NA,0,NA,15,4,1,"Catholic","Beyond high school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"322",0,6,NA,1,NA,3,NA,0,NA,13,4,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,0,1,0,"Parent"
"323",NA,1,NA,0,NA,4,NA,0,NA,17,2,1,"Not religious","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"324",NA,2,1,0,0,2,2,0,0,17,7,0,"Conservative Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Adoptive p."
"325",0,4,2,0,0,3,2,0,0,17,5,0,"Mainline Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"326",0,6,6,1,1,5,4,1,0,15,5,1,"Mainline Protestant","Beyond high school","Other",0,0,0,1,1,1,1,"Parent"
"327",0,7,7,1,1,5,4,1,0,16,7,1,"Conservative Protestant","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"328",0,7,2,1,0,5,4,1,0,17,6,1,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"329",0,2,1,0,0,1,1,0,0,16,6,0,"Mainline Protestant","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"330",0,7,6,1,1,4,3,0,0,13,4,1,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"331",NA,7,NA,1,NA,4,NA,0,NA,16,6,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,0,0,0,"Legal guardian"
"332",1,5,5,0,0,3,3,0,0,14,11,1,"Mainline Protestant","Beyond high school","White",1,1,2,1,1,1,1,"Parent"
"333",0,1,1,0,0,2,1,0,0,17,3,1,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"334",NA,1,NA,0,NA,5,NA,1,NA,14,5,1,"Not religious","Beyond high school","Black",NA,NA,NA,1,0,0,0,"Parent"
"335",0,6,6,1,1,3,4,0,0,14,7,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"336",NA,1,1,0,0,3,1,0,0,13,1,0,"Not religious","Less than 12th grade","White",NA,NA,NA,1,1,0,0,"Parent"
"337",0,5,2,0,0,4,4,0,0,15,2,1,"Catholic","Less than 12th grade","Hispanic",0,0,0,1,1,1,1,"Parent"
"338",0,1,2,0,0,3,2,0,0,17,4,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"339",0,6,3,1,0,3,2,0,0,16,5,1,"Catholic","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"340",0,3,6,0,1,5,5,1,1,14,6,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"341",NA,5,5,0,0,5,5,1,1,16,5,0,"Conservative Protestant","Less than 12th grade","White",NA,NA,NA,1,1,0,0,"Parent"
"342",1,7,6,1,1,5,4,1,0,14,NA,1,"Conservative Protestant","High school","White",1,0,2,1,1,1,1,"Parent"
"343",0,4,1,0,0,4,3,0,0,15,5,1,"Other religion","High school","White",0,0,1,1,1,1,1,"Parent"
"344",0,5,5,0,0,4,5,0,1,16,10,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Step p."
"345",1,3,2,0,0,3,4,0,0,16,9,1,"Catholic","Beyond high school","White",1,0,3,1,1,1,1,"Parent"
"346",NA,4,NA,0,NA,5,NA,1,NA,15,2,1,"Mainline Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"347",0,7,7,1,1,4,5,0,1,14,4,0,"Conservative Protestant","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"348",0,6,1,1,0,2,1,0,0,14,2,1,"Mainline Protestant","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"349",0,6,5,1,0,3,5,0,1,13,6,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"350",0,6,5,1,0,4,3,0,0,16,8,0,"Catholic","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"351",0,5,4,0,0,3,3,0,0,15,9,0,"Conservative Protestant","High school","White",0,0,1,1,1,1,1,"Parent"
"352",NA,6,6,1,1,5,5,1,1,17,4,1,"Mainline Protestant","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"353",0,5,NA,0,NA,3,NA,0,NA,14,11,1,"Other religion","Beyond high school","White",0,0,0,1,0,1,0,"Parent"
"354",NA,1,NA,0,NA,1,NA,0,NA,16,2,0,"Not religious","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"355",0,6,6,1,1,4,5,0,1,17,4,0,"Catholic","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"356",0,2,1,0,0,2,1,0,0,14,11,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"357",0,7,3,1,0,5,3,1,0,16,6,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"358",0,6,4,1,0,5,5,1,1,16,2,1,"Mainline Protestant","High school","Black",0,0,0,1,1,1,1,"Legal guardian"
"359",NA,7,2,1,0,5,5,1,1,16,5,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"360",0,2,1,0,0,1,1,0,0,13,11,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"361",NA,1,1,0,0,3,4,0,0,17,10,1,"Mainline Protestant","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"362",0,1,1,0,0,1,1,0,0,14,11,0,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"363",0,2,5,0,0,3,3,0,0,15,1,1,"Conservative Protestant","Less than 12th grade","White",0,0,0,1,1,1,1,"Parent"
"364",NA,1,1,0,0,3,3,0,0,15,5,0,"Catholic","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"365",NA,6,1,1,0,3,4,0,0,15,4,0,"Not disclosed","Beyond high school","Hispanic",NA,NA,NA,1,1,0,0,"Parent"
"366",NA,1,NA,0,NA,5,NA,1,NA,16,NA,1,"Not religious","Less than 12th grade","Black",NA,NA,NA,1,0,0,0,"Parent"
"367",0,1,6,0,1,3,4,0,0,13,9,1,"Not religious","Beyond high school","Hispanic",0,0,1,1,1,1,1,"Parent"
"368",0,7,7,1,1,4,5,0,1,14,11,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"369",0,7,7,1,1,5,5,1,1,14,9,0,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"370",0,1,1,0,0,1,1,0,0,14,9,0,"Not religious","High school","White",0,0,0,1,1,1,1,"Parent"
"371",0,2,1,0,0,3,2,0,0,14,10,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"372",0,5,7,0,1,3,4,0,0,15,4,1,"Catholic","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"373",0,5,5,0,0,4,3,0,0,14,2,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"374",0,3,6,0,1,5,5,1,1,17,4,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"375",NA,5,1,0,0,4,2,0,0,14,6,0,"Conservative Protestant","High school","White",NA,NA,NA,1,1,0,0,"Step p."
"376",0,7,6,1,1,5,3,1,0,16,11,0,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"377",NA,6,1,1,0,1,2,0,0,17,11,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"378",0,1,1,0,0,2,1,0,0,15,8,0,"Not religious","Beyond high school","Other",0,0,0,1,1,1,1,"Parent"
"379",NA,6,6,1,1,4,5,0,1,16,11,0,"Catholic","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"380",0,7,2,1,0,5,5,1,1,15,5,0,"Black Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"381",0,5,5,0,0,5,5,1,1,15,5,1,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"382",NA,2,NA,0,NA,5,NA,1,NA,15,3,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"383",NA,1,NA,0,NA,3,NA,0,NA,16,4,0,"Not religious","Less than 12th grade","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"384",0,6,6,1,1,4,4,0,0,16,7,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"385",0,4,7,0,1,4,3,0,0,13,2,0,"Conservative Protestant","Less than 12th grade","White",0,0,1,1,1,1,1,"Parent"
"386",0,6,6,1,1,5,5,1,1,14,9,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"387",NA,6,6,1,1,4,5,0,1,17,5,0,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"388",NA,7,7,1,1,5,4,1,0,15,3,0,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"389",0,6,3,1,0,3,4,0,0,17,3,1,"Catholic","Beyond high school","Hispanic",0,0,1,1,1,1,1,"Legal guardian"
"390",NA,2,NA,0,NA,4,NA,0,NA,13,3,0,"Black Protestant","Less than 12th grade","Black",NA,NA,NA,1,0,0,0,"Parent"
"391",0,7,7,1,1,5,5,1,1,16,NA,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"392",1,6,7,1,1,4,5,0,1,17,NA,0,"Jewish","High school","White",1,1,4,1,1,1,1,"Parent"
"393",NA,1,NA,0,NA,1,NA,0,NA,17,5,0,"Not religious","High school","White",NA,NA,NA,1,0,0,0,"Grandparent"
"394",NA,6,NA,1,NA,4,NA,0,NA,17,NA,0,"Black Protestant","Less than 12th grade","Black",NA,NA,NA,1,0,0,0,"Parent"
"395",0,6,NA,1,NA,4,NA,0,NA,16,4,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,0,1,0,"Legal guardian"
"396",0,6,6,1,1,3,4,0,0,17,11,0,"Catholic","Beyond high school","White",0,0,1,1,1,1,1,"Legal guardian"
"397",NA,6,NA,1,NA,3,NA,0,NA,15,3,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,0,0,0,"Adoptive p."
"398",0,6,NA,1,NA,4,NA,0,NA,14,11,0,"Mainline Protestant","Beyond high school","White",0,0,0,1,0,1,0,"Parent"
"399",0,3,5,0,0,4,4,0,0,13,5,1,"Catholic","High school","Hispanic",0,0,0,1,1,1,1,"Parent"
"400",0,6,5,1,0,4,4,0,0,15,6,0,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"401",0,7,6,1,1,5,4,1,0,17,4,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"402",NA,7,NA,1,NA,5,NA,1,NA,16,10,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"403",0,6,6,1,1,4,5,0,1,13,8,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"404",0,6,4,1,0,4,3,0,0,14,5,0,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"405",0,4,3,0,0,2,2,0,0,17,11,1,"Jewish","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"406",0,7,7,1,1,4,5,0,1,15,5,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"407",0,4,6,0,1,4,4,0,0,17,3,1,"Conservative Protestant","Less than 12th grade","Black",0,0,0,1,1,1,1,"Parent"
"408",0,2,2,0,0,3,3,0,0,14,10,0,"Mainline Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"409",0,6,NA,1,NA,2,NA,0,NA,13,11,1,"Other religion","Beyond high school","White",0,0,0,1,0,1,0,"Parent"
"410",0,1,1,0,0,1,1,0,0,17,5,1,"Not religious","Less than 12th grade","White",0,0,0,1,1,1,1,"Parent"
